customer_id,customer_name,category
CL2902,Dr. Joseph Nolan,business
CL2903,Scott Harper,individual
CL2904,Emily Allen,individual
CL2905,Ashlee King,individual
CL2906,Melvin Warren,business
CL2907,Thomas Mcfarland,business
CL2908,Matthew Lang,business
CL2909,William White,individual
CL2910,Jasmine Brown,business
CL2911,Jasmin Dougherty,individual
CL2912,Allison Webster,business
CL2913,Michelle Hall,business
CL2914,Kimberly Fox,business
CL2915,Ann Clayton,business
CL2916,Ronnie Kelley,business
CL2917,Kelly Smith,business
CL2918,Bonnie Larson,business
CL2919,Hannah Wood,individual
CL2920,Cameron Howard,business
CL2921,Megan Cameron,individual
CL2922,Heather Jackson,individual
CL2923,Juan Perez,individual
CL2924,Gabriella Howard,individual
CL2925,Lynn Bird,business
CL2926,Katherine Lyons,business
CL2927,Gary Perez,individual
CL2928,Seth Giles,individual
CL2929,Adam Garcia,individual
CL2930,Russell Harper,business
CL2931,Eric Lucas,individual
CL2932,Bradley Newman,business
CL2933,Brandi Jones DDS,business
CL2934,David Jones,business
CL2935,Antonio Salazar,business
CL2936,Christina Miller,business
CL2937,Tyler Foster,individual
CL2938,Jack Huang,individual
CL2939,Erica Novak,individual
CL2940,Garrett Mcneil,business
CL2941,Travis Hatfield,individual
CL2942,Brittney Chapman,business
CL2943,Catherine Marquez,business
CL2944,Jesse Hoffman,individual
CL2945,James Ross,business
CL2946,Erin Munoz,business
CL2947,Lauren Rodriguez,individual
CL2948,Sarah Ford,business
CL2949,Steven Jones,individual
CL2950,Michelle Maddox,business
CL2951,Angela Peterson,business
CL2952,Connie Obrien,individual
CL2953,Carolyn Larson,individual
CL2954,Erica Norman,business
CL2955,Michelle Pierce,business
CL2956,Philip Carter,individual
CL2957,Gabriel Mills,individual
CL2958,Timothy Jackson,individual
CL2959,William Stein,business
CL2960,Michael Webb,business
CL2961,Jason Stewart,business
CL2962,Heather Peterson,business
CL2963,Denise Lowe,business
CL2964,Todd Roberts,business
CL2965,Linda Mcdonald,business
CL2966,Kim Price,business
CL2967,Tim Solis,business
CL2968,Kirsten Howard,individual
CL2969,Craig Smith,business
CL2970,Gloria Thompson,individual
CL2971,Cody Combs,business
CL2972,Kyle Richards,business
CL2973,Douglas Rodriguez,individual
CL2974,Brett Miller,business
CL2975,Adrienne Mcfarland,business
CL2976,Vincent Cisneros,business
CL2977,Warren Sutton,business
CL2978,Madeline Heath,business
CL2979,Rachel Pacheco,business
CL2980,Chad Hendricks,business
CL2981,Spencer Fischer,individual
CL2982,Heather Robinson,business
CL2983,Sherri Thompson,business
CL2984,Marcus Atkins,individual
CL2985,Kayla Osborn,business
CL2986,Lisa Powell,individual
CL2987,George Campbell,business
CL2988,Geoffrey Espinoza,business
CL2989,Charles Wade,business
CL2990,David Miles,business
CL2991,Regina Pacheco,individual
CL2992,Todd Johnson,business
CL2993,Sabrina Coleman,business
CL2994,Karen Hammond,business
CL2995,Katherine Stark,business
CL2996,William Gomez,business
CL2997,Adam Morales,business
CL2998,Amy Miller,individual
CL2999,Gabriel King,business
CL3000,Kyle Lopez,individual
CL3001,Joseph Mckay,business
CL3002,Ashley King,individual
CL3003,Mr. Johnathan Wolfe,business
CL3004,Barbara Brown,business
CL3005,Ashley Martin,individual
CL3006,Michelle King,business
CL3007,Daniel Williams,business
CL3008,Joseph Fisher,business
CL3009,Charles Ryan,individual
CL3010,Lisa May,business
CL3011,Shannon Hardy,business
CL3012,Karen Benjamin,business
CL3013,Jennifer Silva,individual
CL3014,Kelly Hunter,business
CL3015,Christopher Stone,individual
CL3016,Steve Moore,business
CL3017,Jordan Peterson,business
CL3018,Patricia Williamson,individual
CL3019,Robert Cole,business
CL3020,Jessica Ferrell,business
CL3021,David Cabrera,individual
CL3022,Robin Henry,individual
CL3023,Alexis Barrett,business
CL3024,Danny Tate,business
CL3025,Julie Roberts,individual
CL3026,Joseph Huffman,individual
CL3027,Travis Guerra,individual
CL3028,Rodney Thompson,individual
CL3029,Charles Hull,business
CL3030,Nathan Dominguez,individual
CL3031,William Thomas,business
CL3032,Laura Patel,business
CL3033,Devin Donovan,individual
CL3034,Karen Shields,business
CL3035,Evelyn Collins,business
CL3036,Sarah Johnston,individual
CL3037,Jessica Snyder,business
CL3038,Brian Brock,business
CL3039,Victoria Hatfield,business
CL3040,Ethan Hood,business
CL3041,Ashley Harris,business
CL3042,Courtney Neal,business
CL3043,Aaron Abbott,business
CL3044,Leonard Peterson,individual
CL3045,Brian Gray,business
CL3046,Jordan Bird,individual
CL3047,Lisa Watts,individual
CL3048,George Edwards,individual
CL3049,Nicholas Ward,individual
CL3050,Margaret Williams,business
CL3051,Sean Ortega,business
CL3052,Mr. George Davis,business
CL3053,Anthony Morrison,business
CL3054,Jason Parker,business
CL3055,Edward Freeman,individual
CL3056,Brooke Hurst,individual
CL3057,David Phillips,business
CL3058,John Shields,business
CL3059,Heather Wright,business
CL3060,Gary Zimmerman,business
CL3061,Steven Jensen,business
CL3062,Andres Tate,business
CL3063,Steven Atkins,business
CL3064,Cheryl Rush,individual
CL3065,Sherry Garcia,individual
CL3066,Laura Knapp,individual
CL3067,Jerry Mejia,business
CL3068,Logan Moreno,individual
CL3069,Makayla Lewis,individual
CL3070,Joseph Mata,business
CL3071,Jason Turner,business
CL3072,Dustin Woods,business
CL3073,Zachary Murphy,business
CL3074,Amy Carlson,business
CL3075,Kelly Murray,business
CL3076,Jonathan Guerrero,business
CL3077,Debbie Carter,business
CL3078,Yolanda Griffin,business
CL3079,Kimberly Romero,individual
CL3080,Mrs. Brooke Garza DDS,individual
CL3081,Amber Henson,business
CL3082,Elizabeth Mcdonald,individual
CL3083,Timothy Jones,individual
CL3084,Melinda Sims,individual
CL3085,Ashley Reyes,individual
CL3086,John Mckinney,individual
CL3087,Austin Gray,business
CL3088,Nina Ortiz,business
CL3089,Mrs. Kathleen Gonzales,business
CL3090,Jeffrey Hall,business
CL3091,Paula Vasquez,business
CL3092,Amanda Wells,business
CL3093,Sarah Garcia,individual
CL3094,Lisa Miller,individual
CL3095,Richard Bell,individual
CL3096,David Wilson,business
CL3097,Roberto Johnson,business
CL3098,Dennis Carter,business
CL3099,John Wade,individual
CL3100,Sheena Cox,individual
CL3101,Matthew Crawford,business
CL3102,Jimmy Brown DDS,business
CL3103,Erica Martin,individual
CL3104,Robin Huff,business
CL3105,Bradley Hubbard,business
CL3106,Kathleen Figueroa,individual
CL3107,Darlene Hodges,individual
CL3108,Allison Peterson,business
CL3109,Danny Perez,individual
CL3110,Jacob Hamilton,business
CL3111,Jennifer Hanson,individual
CL3112,Peter Robles,business
CL3113,Jeff Flores,business
CL3114,Nicole Nelson,business
CL3115,Amy House,business
CL3116,Toni Harris,business
CL3117,Tasha Price,individual
CL3118,Jeanette Ayala,business
CL3119,Patricia Rodriguez,individual
CL3120,Christy Chapman,business
CL3121,Anna Harris,business
CL3122,Angela Clark,business
CL3123,Sean Silva,business
CL3124,Stephanie Webb,business
CL3125,Joseph Mcfarland,individual
CL3126,Jessica Moore,individual
CL3127,Jacob Reed,business
CL3128,Christine Evans,individual
CL3129,Erika Morales,business
CL3130,Kathy Moore,business
CL3131,Candace Callahan,individual
CL3132,Cathy Chambers,business
CL3133,Nancy Allen,individual
CL3134,Gary Decker,business
CL3135,Cathy Li,individual
CL3136,Charles Foster,business
CL3137,Christopher Green,business
CL3138,Teresa Woods,individual
CL3139,Valerie Cooper,individual
CL3140,Cathy Chan,individual
CL3141,Teresa Vasquez,business
CL3142,Linda Doyle,business
CL3143,Christopher Rodriguez,business
CL3144,William Velasquez,business
CL3145,Tommy White,individual
CL3146,Joann Hawkins,business
CL3147,Benjamin Pierce,individual
CL3148,Pedro Rojas,individual
CL3149,Theodore Sanford,business
CL3150,Paula Allen,individual
CL3151,Brandi Clarke,business
CL3152,Dale Giles,business
CL3153,Joshua Jensen,business
CL3154,Heather Noble,business
CL3155,Loretta Simpson,individual
CL3156,Bradley Haney,business
CL3157,Amy Clark,business
CL3158,Jacqueline Hansen,business
CL3159,Ian Thornton,individual
CL3160,Shannon Bishop,individual
CL3161,Phillip Sharp,business
CL3162,Kevin Maldonado,individual
CL3163,Wayne Black,individual
CL3164,Brandy Byrd,business
CL3165,Jason Rasmussen,individual
CL3166,Keith Robles,business
CL3167,Christine Reynolds,individual
CL3168,James Webb,individual
CL3169,Laura Sandoval,business
CL3170,Charlene Taylor,business
CL3171,Lisa Mason,business
CL3172,Michelle Cooke,business
CL3173,Kimberly Williams,individual
CL3174,Joyce Pierce,business
CL3175,Bruce Austin,individual
CL3176,Amanda Mcdowell,individual
CL3177,Whitney Martinez,business
CL3178,Nicole Olson,business
CL3179,Alexander Ritter,business
CL3180,Michael Fuentes,business
CL3181,Jared Park,business
CL3182,Michael Scott,business
CL3183,Austin Nelson,business
CL3184,Amy Harding,business
CL3185,Michelle Fields,business
CL3186,Amanda Brown,individual
CL3187,Sarah Davenport,business
CL3188,Jack Thomas,individual
CL3189,Patricia Johnson,individual
CL3190,Michelle Hernandez,business
CL3191,Erin Jones,business
CL3192,Isaiah Greene,business
CL3193,Tanner Palmer,business
CL3194,Rebecca Robinson,individual
CL3195,David Simpson,individual
CL3196,Melanie Campbell,individual
CL3197,Robert Torres,business
CL3198,Colton Dean,business
CL3199,Kristin Robertson,business
CL3200,Jesse Harris,individual
CL3201,Bradley Simmons,business
CL3202,Nathaniel Silva,business
CL3203,Mark Williams,individual
CL3204,Kenneth Burnett,individual
CL3205,Phillip Morse DVM,business
CL3206,Michael Lewis,individual
CL3207,Dana Velez,business
CL3208,Tanya Gross,business
CL3209,Richard Sharp,business
CL3210,Shelby Robinson,business
CL3211,Amber Harris,business
CL3212,Shawn Ward,business
CL3213,Natalie Edwards,business
CL3214,Nicole Mann,individual
CL3215,Ryan Cardenas,individual
CL3216,Shelby Sanders,business
CL3217,Henry Anderson,individual
CL3218,Michele Bright,business
CL3219,Elizabeth Blanchard,individual
CL3220,Beverly Smith,individual
CL3221,Francisco Campbell,individual
CL3222,Daniel Diaz,individual
CL3223,Vincent Nichols,individual
CL3224,Melissa Griffin,business
CL3225,Ariel Davis,individual
CL3226,Andrew Kelly,business
CL3227,Brenda Crawford,business
CL3228,Laura Hayes,business
CL3229,Terri Warren,business
CL3230,Amanda Greene,business
CL3231,Candice Norman,individual
CL3232,Jeremy Richardson,business
CL3233,Robert Moore,business
CL3234,Brianna Lee,business
CL3235,Christopher Mason,individual
CL3236,Kimberly Wright,individual
CL3237,Juan Wall,individual
CL3238,Pamela Arnold,individual
CL3239,Deborah Sharp,business
CL3240,Scott Black,business
CL3241,Sharon Vaughn,individual
CL3242,Eileen Lynn,individual
CL3243,Ronald Murray,individual
CL3244,William Kim,individual
CL3245,Maria Gutierrez,individual
CL3246,Jeffery Yates,business
CL3247,John Lee,business
CL3248,William Mcdonald,individual
CL3249,Sean Roth,business
CL3250,Willie Chambers,business
CL3251,Robert Mann,individual
CL3252,Anna Stout,business
CL3253,Amber Williams,business
CL3254,Denise Robinson,individual
CL3255,Brian Grant,individual
CL3256,Jennifer Martinez,business
CL3257,Richard Williams,individual
CL3258,Tina Martinez,business
CL3259,Barry Walker,individual
CL3260,Charles Bryant,business
CL3261,Julie Carter,business
CL3262,Angela Nelson,individual
CL3263,Bonnie Spears,individual
CL3264,Ronald Joseph,business
CL3265,Jody Hubbard,business
CL3266,Shannon Price,individual
CL3267,Brenda Thomas,business
CL3268,Sandra Craig,business
CL3269,Colin Ryan,business
CL3270,Jason Miles,business
CL3271,Danny Ramirez,business
CL3272,Mary Vang,business
CL3273,Danielle Cole,business
CL3274,Steven Ramirez,individual
CL3275,Ryan Mccarty,individual
CL3276,Jason Flores,business
CL3277,Traci Williams,business
CL3278,Daniel Wagner,business
CL3279,Jeffery Campbell,individual
CL3280,Eric Kennedy,business
CL3281,Robert Mcpherson,business
CL3282,William Aguirre,business
CL3283,Anita Green,business
CL3284,Mrs. Cheryl Lozano,business
CL3285,Sherry Olsen,individual
CL3286,Deborah Gray,individual
CL3287,Roger Myers,business
CL3288,Martin Atkins,individual
CL3289,Amber Jenkins,individual
CL3290,Sarah Farmer,business
CL3291,Brandon Francis,business
CL3292,Eileen Johnson,business
CL3293,Brian Norman,business
CL3294,Adam Morgan,business
CL3295,Paige Mueller,individual
CL3296,William Aguilar,business
CL3297,Mr. Kurt White,business
CL3298,Sara Hess,business
CL3299,Troy Horton,business
CL3300,Stephanie Brennan,business
CL3301,Jonathan Morris,business
CL3302,Dawn Knox,individual
CL3303,Jeremy Ortiz,business
CL3304,Brittany Evans,business
CL3305,Raymond Cook,business
CL3306,Anthony Myers,business
CL3307,Raymond Mitchell,business
CL3308,Vincent Barron,business
CL3309,William Price,business
CL3310,Todd Chen,business
CL3311,James Lee,business
CL3312,Rickey Kirby,business
CL3313,Olivia Rios,individual
CL3314,Benjamin Cook,business
CL3315,Richard Herman,business
CL3316,Danielle Ayala,business
CL3317,Justin Castillo,individual
CL3318,Richard Nichols,business
CL3319,Claudia Delgado,business
CL3320,Kimberly Anderson,business
CL3321,Anthony Goodwin,individual
CL3322,Matthew Ramirez,individual
CL3323,Bridget Washington,business
CL3324,Joseph Rowland,individual
CL3325,Mr. Vincent Olson,business
CL3326,Michael Morrow,business
CL3327,Aaron Norris,business
CL3328,Jeremy Ross,business
CL3329,Beth Weaver,business
CL3330,Danny Johnson,individual
CL3331,Jamie Foley,business
CL3332,Lance Shannon,business
CL3333,Yolanda Davidson,business
CL3334,Jason Morrison,business
CL3335,Kimberly Keller,business
CL3336,Paula Huber,business
CL3337,Cindy Young,business
CL3338,Sarah Hart,business
CL3339,Alicia Lane,business
CL3340,Michael Rivera Jr.,business
CL3341,Heather Nunez,business
CL3342,Troy Drake,business
CL3343,Michelle Palmer,individual
CL3344,Kevin Luna,business
CL3345,Keith Dominguez,individual
CL3346,Tom Fischer,business
CL3347,Diamond Brown,business
CL3348,Nicole Boyd,individual
CL3349,Hector Glenn,individual
CL3350,Kevin Flores,business
CL3351,Christian Goodman,business
CL3352,Rebecca Martin,individual
CL3353,Vincent Glenn,individual
CL3354,Ronald Hernandez,individual
CL3355,Stephanie Huber,business
CL3356,Christina Bullock,business
CL3357,Sarah Odonnell,business
CL3358,Jordan Lopez,business
CL3359,Grant Thomas,individual
CL3360,Johnny Nguyen,business
CL3361,Steven Simon,individual
CL3362,Jessica Burke,business
CL3363,Justin Smith,business
CL3364,Kristy Macias,business
CL3365,Courtney Morgan,business
CL3366,Heather Russell,business
CL3367,Katherine Williams,business
CL3368,Ashley Bailey,individual
CL3369,Brian Madden,business
CL3370,Walter Fox,business
CL3371,Paula Walker,business
CL3372,Kimberly Knight,business
CL3373,Brittany Simpson,business
CL3374,Monique Thornton,business
CL3375,Heidi Powell,business
CL3376,Crystal Carpenter,individual
CL3377,Zachary Swanson,individual
CL3378,Joshua Hughes,business
CL3379,Katherine Moore,business
CL3380,Dana Wallace,business
CL3381,Tiffany Harper,business
CL3382,Maria Townsend,individual
CL3383,Eric Johnson,individual
CL3384,Mark Guerrero,business
CL3385,Anna Martinez,business
CL3386,Nathan Rivera,business
CL3387,Jacob Tanner,business
CL3388,Kevin Rodriguez,individual
CL3389,Angela Wilson,individual
CL3390,Michelle Suarez,individual
CL3391,Denise Conley,business
CL3392,Linda Ruiz,business
CL3393,Brittany Jenkins,business
CL3394,Ryan Peterson,business
CL3395,Vanessa Mercado,individual
CL3396,Rachel Carr,business
CL3397,Tyler Cortez,business
CL3398,Rhonda Hurley,business
CL3399,Carol Myers,individual
CL3400,Chris Hayes,individual
CL3401,Michael Fuller,business
CL3402,Christopher Herrera,business
CL3403,Dana Gardner,business
CL3404,Amber Hill,individual
CL3405,David Sims,business
CL3406,Jeffery Fox,individual
CL3407,Christie Walker,business
CL3408,Wesley Morales,individual
CL3409,Katelyn Sexton,business
CL3410,Chad Hall,business
CL3411,Paul English,individual
CL3412,Kenneth Trujillo,business
CL3413,Rhonda Ellis,business
CL3414,Ms. Brandi Munoz,business
CL3415,Sandra Haley,individual
CL3416,Natalie Gonzalez,individual
CL3417,Daniel Mccullough,individual
CL3418,Danielle Marsh,business
CL3419,Nicole Fisher,individual
CL3420,Brittany Lane,individual
CL3421,Austin Campbell,business
CL3422,William Hernandez,business
CL3423,Nancy Roth,business
CL3424,Tammy Lopez,business
CL3425,Jonathan Gonzales,business
CL3426,Judy Jennings,business
CL3427,Karen Watson,business
CL3428,Julia Pacheco,individual
CL3429,Roy King,individual
CL3430,Jennifer Olson,business
CL3431,Jacqueline Taylor,individual
CL3432,Casey Graham,business
CL3433,Angela Nguyen,individual
CL3434,John Escobar,individual
CL3435,Brian White,business
CL3436,Edward Russell,business
CL3437,Peter Anderson,business
CL3438,Amy Chase,business
CL3439,Kathryn Thompson,business
CL3440,Sara Mckenzie,business
CL3441,Dylan Lee,business
CL3442,Kimberly Hampton,business
CL3443,Brandi Nelson,business
CL3444,Eric Campos,business
CL3445,Maria Welch,business
CL3446,Gabriel Marsh,business
CL3447,Robert Hart,business
CL3448,Brandi White,business
CL3449,Jeremiah Anderson,individual
CL3450,Lisa Hicks,individual
CL3451,Patrick Anderson,individual
CL3452,Morgan Waters,individual
CL3453,James Woods,individual
CL3454,Scott Reeves,individual
CL3455,Edward Baker,individual
CL3456,Courtney Gallagher,business
CL3457,Lauren Wilson,business
CL3458,Jacob Weber,business
CL3459,Rebecca Howard,business
CL3460,Ryan Edwards,business
CL3461,Regina Torres,individual
CL3462,Curtis Miles,business
CL3463,Lauren Cole,individual
CL3464,Alex Jones,individual
CL3465,Laura Ross,business
CL3466,Shelley Murphy,individual
CL3467,Kelly Fischer,individual
CL3468,Christopher Cooper,individual
CL3469,Mary Branch,business
CL3470,Karen Perez,business
CL3471,Kathy Kaiser,individual
CL3472,Heather Williams,business
CL3473,Catherine Bennett,business
